,Name,Rating,Review
219,Apple iPhone 4s,0,the iphone was represented as used which it was the description did not mention the otter commuter box which came with the iphone which was nice surprise however the iphone has been less reliable than my previous new phone was although how use the phone has not changed noticed the first day that the battery runs down faster and is sometimes depleted before the day is over new twist is that now cannot put some calls through when enter phone number to place phone call the screen indicates the call is connected because the seconds are incrementing however don hear ring or hear the receiving party this is inconvenient for phone wonder what feature will have reduced functionality next expected that phone although used would be more reliable and that its deficits would have been clearly described in the offering information even on amazon with highly ranked seller buyer beware 
220,Apple iPhone 4s,0,after having this phone activated found it was defective the volume was abnormally low even when turned up to the max took the phone in to the sprint store and they ran diagnostic test they did confirm there was an issue but could not do more than diagnostic without opening the phone procrastinated sending the phone back because wanted to remove my personal data and did not receive full refund won be order phone online again 
221,Apple iPhone 4s,0,when read the description it stated that the phone would have light minimal scratched on the screen the front and back screen were in great condition however there were many more issues the battery was toast and shut the phone off at 20 the metal frame is bent at the top of the phone making it hard to use case the flash doesn work the camera has dark spots the charger that came with the phone doesn work the speaker is blown and people can hear me contacted the seller and the response was quick but it was as useful as not contacting them at all they offered to repair everything minus the metal frame but d have to send the phone back on my dollar and be stuck without phone until they sent it back nothing else of course didn send it back be very cautious when buying 
222,Apple iPhone 4s,1,my phone works great love it did not need an iphone 5 so was pleased to get this for such great price 
223,Apple iPhone 4s,0,pos 
224,Apple iPhone 4s,0,i ordered these phones for my brother and niece and didn realize that they have to be unlocked for the particular phone service you use have since returned them for refund and my brother bought the correct ones locally 
225,Apple iPhone 4s,0,the phone is sprint but the sim card tray was not from original phone when took it to apple to have it activated they used the iemi from the sim tray that iemi was from an at phone which immediately locked the phone to at they did hard factory reset it is still locked to at it is an expensive paperweight now the phone was advertised to be in very good condition would say the chipped glass corners different sim tray the various scratches all over the phone is not very good maybe fair condition but no way in very good condition the seller refused to accept that there were irregularities with the iemi in sim tray versus the iemi within the phone the quality of the phone as stated above and he made excuses such as you were sent the right phone someone switched them in the mail would caution anyone purchasing used phone just don you want an iphone that works then please purchase new phone that is not locked to any carrier 
226,Apple iPhone 4s,1,my new iphone it is working great and do not more problem whit it thank you if see some ting better ill be by it
227,Apple iPhone 4s,1,the iphone is better than other like it so advice you can change it for your new phone cheap and good
228,Apple iPhone 4s,1,i love this not only did the phone come so perfect but it came in the original box with new headphones charger and one of the outlet cube chargers the phone did not have scratch on it either on top of all this it shipped so fast at first the phone was not fully unlocked but emailed her and she completely unlocked the phone for me would highly recommend this to anyone would also buy from this seller again she was wonderful the person who sold it to me was marsiffer book barn not this seller 
